NormalFormat,CustomName,Year,Session,Timezone,Paper,Subject,Level,Questions,Original,Markscheme,Scanned,Printed,CompletedDate,Completed,Partial,Mark,Maximum,Notes,IgnoreUpdate,GB7,GB6,GB5,GB4,GB3,GB2,GB1,GBMAX
True,,2013.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2013/May/TZ1\\original-M-2013-TZ1-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/May/TZ1\\original-M-2013-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2013/May/TZ1\\markscheme-M-2013-TZ1-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/May/TZ1\\markscheme-M-2013-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2013.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2013/May/TZ2\\original-M-2013-TZ2-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/May/TZ2\\original-M-2013-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2013/May/TZ2\\markscheme-M-2013-TZ2-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/May/TZ2\\markscheme-M-2013-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2013.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2013/November/TZ0\\original-N-2013-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/November/TZ0\\original-N-2013-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2013/November/TZ0\\markscheme-N-2013-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/November/TZ0\\markscheme-N-2013-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2013.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2013/November/TZ0\\original-N-2013-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/November/TZ0\\original-N-2013-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2013/November/TZ0\\markscheme-N-2013-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2013/November/TZ0\\markscheme-N-2013-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\original-M-2014-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\original-M-2014-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\markscheme-M-2014-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\markscheme-M-2014-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\original-M-2014-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\original-M-2014-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\markscheme-M-2014-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\markscheme-M-2014-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\original-M-2014-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\original-M-2014-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\markscheme-M-2014-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ1\\markscheme-M-2014-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\original-M-2014-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\original-M-2014-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\markscheme-M-2014-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/May/TZ2\\markscheme-M-2014-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2014.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\original-N-2014-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\original-N-2014-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2014.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\original-N-2014-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\original-N-2014-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\original-M-2015-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\original-M-2015-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\markscheme-M-2015-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\markscheme-M-2015-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\original-M-2015-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\original-M-2015-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\markscheme-M-2015-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\markscheme-M-2015-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\original-M-2015-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\original-M-2015-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\markscheme-M-2015-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ1\\markscheme-M-2015-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\original-M-2015-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\original-M-2015-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\markscheme-M-2015-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/May/TZ2\\markscheme-M-2015-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2015.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\original-N-2015-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\original-N-2015-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2015.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\original-N-2015-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\original-N-2015-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2016/May/TZ0\\original-M-2016-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2016/May/TZ0\\markscheme-M-2016-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2016/May/TZ0\\scanned-M-2016-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-11,True,False,22,30,"Q8,12,15,22 REVIEW
",False,0,0,0,0,0,0,0,0
True,,2016.0,M,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2016/May/TZ0\\original-M-2016-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2016/May/TZ0\\markscheme-M-2016-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2016/May/TZ0\\scanned-M-2016-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-12,True,False,44,50,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2016/November/TZ0\\original-N-2016-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2016/November/TZ0\\scanned-N-2016-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-29,True,False,22,30,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2016/November/TZ0\\original-N-2016-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2016/November/TZ0\\original-N-2016-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2016/November/TZ0\\markscheme-N-2016-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ1\\original-M-2017-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ1\\markscheme-M-2017-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ1\\scanned-M-2017-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-07-25,True,False,20,30,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ2\\original-M-2017-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ2\\markscheme-M-2017-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ2\\scanned-M-2017-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-01,True,False,24,30,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ1\\original-M-2017-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ1\\markscheme-M-2017-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ1\\scanned-M-2017-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-07-26,True,False,37,50,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ2\\original-M-2017-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ2\\markscheme-M-2017-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/May/TZ2\\scanned-M-2017-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-02,True,False,35,50,,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2017/November/TZ0\\original-N-2017-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-18,True,False,22,30,,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2017/November/TZ0\\original-N-2017-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2017/November/TZ0\\scanned-N-2017-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-29,True,False,42,50,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ1\\original-M-2018-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ1\\markscheme-M-2018-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ1\\scanned-M-2018-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-08,True,False,19,30,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ2\\original-M-2018-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ2\\markscheme-M-2018-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ2\\scanned-M-2018-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-15,True,False,25,30,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ1\\original-M-2018-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ1\\markscheme-M-2018-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ1\\scanned-M-2018-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-09,True,False,35,50,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ2\\original-M-2018-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/May/TZ2\\markscheme-M-2018-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-10-08,True,False,43,50,,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\original-N-2018-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-19,True,False,24,30,,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\original-N-2018-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\original-M-2019-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\markscheme-M-2019-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\scanned-M-2019-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-22,True,False,28,30,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\original-M-2019-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\markscheme-M-2019-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\scanned-M-2019-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-05,True,False,24,30,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2019/May/TZ1\\original-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\original-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2019/May/TZ1\\markscheme-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\markscheme-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-27,True,False,41,50,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\original-M-2019-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\markscheme-M-2019-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-10-07,True,False,42,50,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/2020/November/TZ0\\original-N-2020-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\original-N-2020-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2020/November/TZ0\\markscheme-N-2020-TZ0-P1-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2020/November/TZ0\\original-N-2020-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\original-N-2020-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2020/November/TZ0\\markscheme-N-2020-TZ0-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\original-M-2021-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\original-M-2021-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0,0,,False,0,0,0,0,0,0,0,0
